sku_id,category,brand,customer_segment,hour_of_day,day_of_week,is_weekend,is_festival,inventory_level,inventory_days_cover,competitor_price,click_through_rate,conversion_rate,units_sold_last_5m,units_sold_last_1h,base_cost,current_price,optimal_price
SKU-19653,electronics,brand_d,premium,1,3,0,1,53,18.4,1942.13,0.1279,0.0289,10,26,1146.9,2071.39,2651.55
SKU-19654,grocery,brand_d,budget,4,5,1,0,27,19.95,1600.46,0.0766,0.053,5,26,1369.3,1671.49,1924.25
SKU-19655,home,brand_a,standard,0,6,1,0,116,25.6,628.05,0.0842,0.0636,7,18,471.36,625.45,754.83
SKU-19656,grocery,brand_c,standard,6,3,0,0,157,8.05,1181.74,0.1456,0.0517,3,15,1042.8,1202.42,1374.86
SKU-19657,electronics,brand_d,loyal,22,2,0,0,62,5.23,1021.39,0.1184,0.047,1,17,660.89,1062.21,1380.87
SKU-19658,fashion,brand_b,premium,13,4,0,0,51,21.44,1379.32,0.0745,0.0125,1,15,917.4,1332.22,1516.12
SKU-19659,home,brand_d,loyal,15,1,0,0,144,24.78,987.76,0.0559,0.0083,6,25,725.36,981.09,978.27
SKU-19660,home,brand_c,standard,5,6,1,0,23,22.13,1173.03,0.0858,0.0215,1,22,913.85,1254.13,1365.73
SKU-19661,electronics,brand_d,standard,22,1,0,0,135,1.19,1541.38,0.1272,0.0674,4,21,1010.3,1519.59,1920.04
SKU-19662,home,brand_d,standard,22,6,1,0,5,8.76,2269.3,0.0916,0.0797,3,20,1788.69,2237.19,2908.35
SKU-19663,beauty,brand_d,standard,11,4,0,0,153,25.96,1394.8,0.0146,0.0232,3,16,984.12,1434.45,1486.93
SKU-19664,fashion,brand_a,standard,10,2,0,0,178,26.58,639.84,0.0744,0.0351,4,15,475.62,688.91,689.25
SKU-19665,home,brand_c,budget,19,4,0,0,167,15.04,2612.74,0.1374,0.051,3,19,2122.12,2686.14,2942.87
SKU-19666,fashion,brand_d,budget,10,4,0,0,146,15.41,1914.93,0.1188,0.0117,0,12,1616.52,2053.48,2007.84
SKU-19667,grocery,brand_b,loyal,22,3,0,0,25,14.45,1456.32,0.1435,0.0082,4,19,1104.86,1463.93,1637.35
SKU-19668,home,brand_a,loyal,7,3,0,0,145,5.98,2506.36,0.142,0.0594,5,24,1989.35,2669.02,3019.13
SKU-19669,home,brand_b,premium,6,5,1,0,56,5.16,701.52,0.0811,0.015,5,23,518.09,716.11,877.3
SKU-19670,grocery,brand_c,budget,4,5,1,0,178,22.72,1133.37,0.0608,0.0217,4,23,1032.03,1189.36,1259.75
SKU-19671,beauty,brand_d,budget,2,0,0,0,21,2.88,2526.28,0.067,0.0463,6,17,1950.9,2711.76,3178.79
SKU-19672,fashion,brand_d,budget,20,5,1,0,61,19.26,1882.94,0.1112,0.0611,3,23,1562.35,1866.93,2427.01
SKU-19673,beauty,brand_d,loyal,6,4,0,1,143,23.63,376.41,0.1166,0.0138,6,24,234.34,381.9,411.17
SKU-19674,grocery,brand_d,budget,12,3,0,0,91,22.94,1443.82,0.0931,0.0648,5,24,1271.22,1551.67,1778.87
SKU-19675,electronics,brand_a,budget,13,4,0,0,61,26.85,254.66,0.0925,0.0231,5,18,185.51,256.2,300.53
SKU-19676,home,brand_d,premium,3,2,0,0,20,5.07,263.51,0.0148,0.0685,2,19,169.1,268.01,298.42
SKU-19677,electronics,brand_c,standard,16,6,1,0,139,26.81,3361.89,0.0142,0.0223,4,23,2139.03,3236.27,3534.41
SKU-19678,grocery,brand_a,premium,3,3,0,0,48,6.94,2769.3,0.1116,0.0642,2,19,2035.85,2903.1,3346.44
SKU-19679,beauty,brand_a,standard,23,1,0,0,171,3.45,1763.14,0.0577,0.0563,6,21,1197.22,1732.8,2094.51
SKU-19680,grocery,brand_b,standard,11,3,0,0,53,15.97,1365.97,0.058,0.0544,7,17,1200.22,1443.48,1730.45
SKU-19681,beauty,brand_b,loyal,18,2,0,1,109,13.85,2917.99,0.144,0.0237,11,29,1843.83,2843.33,3696.33
SKU-19682,electronics,brand_a,budget,13,1,0,0,100,26.24,985.46,0.1303,0.0399,7,12,653.29,1054.04,1107.15
SKU-19683,home,brand_b,budget,2,3,0,0,86,22.95,2634.98,0.1414,0.0729,1,19,2057.5,2721.63,3048.4
SKU-19684,grocery,brand_c,standard,19,1,0,0,43,5.06,2167.89,0.1322,0.0152,5,13,1866.42,2221.93,2546.99
SKU-19685,electronics,brand_b,standard,22,3,0,0,32,14.54,2884.64,0.0869,0.0196,6,16,1764.09,2821.44,3194.91
SKU-19686,electronics,brand_c,standard,13,0,0,0,139,26.57,2686.93,0.1085,0.0657,3,19,1714.48,2596.82,3063.23
SKU-19687,beauty,brand_c,standard,20,1,0,0,99,23.35,670.41,0.0486,0.0138,4,14,440.24,712.88,738.66
SKU-19688,home,brand_b,standard,7,2,0,0,45,22.55,1027.68,0.013,0.0149,3,16,794.13,1098.69,1085.45
SKU-19689,electronics,brand_a,standard,5,3,0,0,55,16.26,1099.13,0.0763,0.0397,1,20,768.61,1106.84,1382.2
SKU-19690,fashion,brand_b,loyal,17,0,0,0,52,21.69,447.97,0.1336,0.0416,3,17,293.88,479.26,491.59
SKU-19691,fashion,brand_c,budget,21,1,0,0,164,18.1,680.07,0.0674,0.0645,4,22,547.88,685.08,861.46
SKU-19692,beauty,brand_b,loyal,7,3,0,0,56,27.75,2659.19,0.0984,0.013,3,15,1722.3,2856.09,2920.25
SKU-19693,home,brand_c,standard,5,2,0,0,141,4.72,2181.65,0.1146,0.0198,3,16,1647.16,2317.41,2108.48
SKU-19694,home,brand_d,budget,5,0,0,0,69,15.53,1876.48,0.1223,0.008,7,14,1610.59,2023.44,2043.59
SKU-19695,grocery,brand_d,budget,12,6,1,0,169,25.06,1044.65,0.1144,0.0412,5,16,938.47,1078.42,1152.56
SKU-19696,fashion,brand_c,standard,16,5,1,0,158,18.07,1176.3,0.0269,0.0428,2,19,887.5,1178.65,1337.72
SKU-19697,beauty,brand_a,premium,18,1,0,0,172,26.05,2960.03,0.1356,0.0313,3,17,1861.97,3057.7,3571.87
SKU-19698,fashion,brand_c,standard,3,1,0,0,127,11.67,1383.44,0.1455,0.0632,1,17,1000.97,1449.75,1481.77
SKU-19699,fashion,brand_b,standard,2,0,0,0,131,20.81,1885.89,0.1329,0.0515,3,15,1383.46,1984.81,2069.73
SKU-19700,home,brand_b,standard,17,5,1,0,148,22.19,2222.81,0.1315,0.0225,6,29,1714.31,2163.11,2420.82
SKU-19701,beauty,brand_c,standard,16,0,0,0,58,15.85,380.18,0.0124,0.0429,4,14,276.81,393.01,469.14
SKU-19702,grocery,brand_d,loyal,9,6,1,0,162,8.18,2676.19,0.1211,0.0228,10,21,2138.13,2730.5,3037.78
SKU-19703,fashion,brand_c,standard,12,5,1,0,56,26.45,358.37,0.1452,0.0652,6,35,267.97,355.26,461.84
SKU-19704,electronics,brand_b,premium,4,0,0,0,86,14.11,3350.18,0.0321,0.0522,3,25,1761.31,3329.91,3730.43
SKU-19705,fashion,brand_b,budget,12,4,0,0,42,10.79,1241.62,0.0798,0.0306,0,10,1018.18,1288.0,1462.06
SKU-19706,home,brand_b,standard,7,5,1,0,169,10.33,551.82,0.0214,0.0711,2,24,467.9,548.15,712.6
SKU-19707,electronics,brand_b,premium,14,1,0,0,162,25.16,3298.08,0.1218,0.0611,3,19,1747.25,3207.42,3512.98
SKU-19708,grocery,brand_d,premium,23,0,0,0,75,24.65,1299.88,0.0891,0.0251,2,16,983.64,1340.52,1609.01
SKU-19709,beauty,brand_d,standard,1,2,0,0,112,13.2,470.81,0.0763,0.0127,5,17,310.67,479.9,507.87
SKU-19710,home,brand_b,standard,21,1,0,1,54,8.94,761.28,0.1181,0.0246,4,23,646.33,739.81,961.75
SKU-19711,fashion,brand_b,budget,3,1,0,0,77,27.74,1447.76,0.0142,0.038,4,15,1145.32,1493.9,1721.04
SKU-19712,electronics,brand_d,standard,4,4,0,0,157,5.62,882.78,0.1418,0.0494,3,9,541.91,910.8,898.9
SKU-19713,home,brand_a,premium,4,4,0,0,59,6.57,2313.02,0.0124,0.0465,6,24,1712.81,2277.07,2922.75
SKU-19714,home,brand_b,premium,0,6,1,0,78,17.27,1878.79,0.1393,0.0153,8,16,1358.14,1983.39,2284.98
SKU-19715,grocery,brand_d,budget,3,0,0,0,140,6.57,2205.26,0.0442,0.0087,6,21,1954.12,2161.7,2157.74
SKU-19716,home,brand_d,loyal,19,0,0,0,18,25.03,873.03,0.0767,0.0128,2,24,652.33,917.91,1104.72
SKU-19717,electronics,brand_d,loyal,10,5,1,0,141,7.6,2221.54,0.0835,0.0797,5,29,1247.88,2151.65,2522.01
SKU-19718,electronics,brand_d,budget,10,4,0,0,13,7.8,361.12,0.1109,0.0282,6,19,259.2,373.64,478.03
SKU-19719,electronics,brand_a,budget,14,2,0,0,124,16.75,947.09,0.0426,0.0748,3,11,624.05,1008.17,1050.34
SKU-19720,grocery,brand_a,standard,5,3,0,0,47,13.51,1442.29,0.0717,0.0184,6,18,1142.02,1472.02,1475.51
SKU-19721,beauty,brand_d,loyal,3,3,0,0,29,17.41,830.69,0.0478,0.0572,6,14,497.72,823.19,970.6
SKU-19722,grocery,brand_b,standard,8,5,1,0,19,9.05,2033.14,0.0135,0.0678,5,20,1606.3,2151.68,2711.83
SKU-19723,grocery,brand_b,standard,17,5,1,0,43,17.79,875.63,0.0823,0.0252,6,23,736.8,871.04,1017.92
SKU-19724,electronics,brand_b,loyal,3,5,1,0,125,1.49,1125.41,0.0709,0.0157,6,25,630.95,1138.23,1125.1
SKU-19725,beauty,brand_d,budget,20,3,0,0,175,14.86,2883.86,0.0763,0.032,3,15,2057.58,2809.05,3093.34
SKU-19726,beauty,brand_b,loyal,0,2,0,0,164,19.1,504.49,0.1471,0.0361,2,16,309.64,515.27,520.74
SKU-19727,electronics,brand_c,premium,2,2,0,0,144,15.34,1907.9,0.1192,0.0526,5,20,1045.32,2028.38,2047.52
SKU-19728,home,brand_c,standard,7,6,1,0,158,11.47,903.52,0.0774,0.0091,7,19,699.71,922.94,937.48
SKU-19729,beauty,brand_b,premium,4,2,0,0,57,8.87,3652.33,0.0629,0.0236,2,17,2110.1,3850.58,4108.67
SKU-19730,grocery,brand_d,premium,10,3,0,1,73,11.11,2600.28,0.0562,0.0278,8,30,2026.04,2544.19,3307.45
SKU-19731,electronics,brand_d,standard,8,3,0,0,43,17.6,3132.35,0.1334,0.0403,4,18,1880.41,3324.12,3478.72
SKU-19732,grocery,brand_b,premium,12,5,1,0,132,3.26,2346.72,0.0649,0.0588,3,12,1625.94,2357.33,2489.58
SKU-19733,grocery,brand_d,standard,15,1,0,0,168,26.25,196.97,0.0778,0.0788,4,10,162.14,199.56,222.27
SKU-19734,grocery,brand_c,premium,5,0,0,0,167,3.16,1146.04,0.1236,0.0413,2,22,787.89,1114.25,1186.46
SKU-19735,electronics,brand_a,premium,2,1,0,0,65,7.74,1673.53,0.1157,0.0588,4,10,1007.22,1762.17,2163.13
SKU-19736,electronics,brand_d,loyal,1,0,0,0,72,15.75,1715.05,0.0273,0.0755,1,14,970.15,1767.88,2048.56
SKU-19737,beauty,brand_c,premium,8,3,0,0,93,23.48,491.11,0.0354,0.0415,7,14,305.88,513.24,619.85
SKU-19738,fashion,brand_d,loyal,19,6,1,1,169,27.03,1356.24,0.0687,0.0332,6,30,976.52,1437.2,1820.33
SKU-19739,electronics,brand_d,budget,23,1,0,0,162,20.24,1203.5,0.0403,0.0358,3,15,855.15,1165.89,1403.8
SKU-19740,beauty,brand_d,standard,18,0,0,0,168,19.58,523.74,0.0696,0.0278,3,17,360.79,524.4,579.0
SKU-19741,electronics,brand_c,standard,12,4,0,0,127,4.19,3095.42,0.0266,0.0258,5,27,1927.62,3271.51,3202.41
SKU-19742,fashion,brand_a,budget,12,6,1,0,82,27.2,2202.41,0.0652,0.0369,8,15,1678.84,2193.86,2587.14
SKU-19743,grocery,brand_b,loyal,4,1,0,0,125,18.19,1203.41,0.0877,0.0714,0,28,896.61,1155.89,1389.07
SKU-19744,fashion,brand_a,budget,7,0,0,0,7,14.94,2426.89,0.0804,0.0141,7,22,2037.77,2412.4,3136.12
SKU-19745,grocery,brand_a,standard,14,4,0,1,47,21.38,1037.74,0.0556,0.0115,10,30,908.07,1085.41,1305.18
SKU-19746,fashion,brand_c,standard,0,6,1,0,23,5.37,476.59,0.0975,0.0291,3,18,328.14,459.27,533.32
SKU-19747,fashion,brand_d,loyal,8,0,0,0,140,3.93,2279.48,0.0507,0.0553,7,17,1696.46,2372.2,2806.89
SKU-19748,electronics,brand_d,standard,15,3,0,0,135,21.85,263.34,0.1402,0.0176,6,19,176.98,266.04,277.45
SKU-19749,fashion,brand_b,loyal,21,3,0,0,135,24.26,2386.19,0.0916,0.0253,5,24,1539.95,2374.68,2494.04
SKU-19750,fashion,brand_b,standard,20,1,0,0,130,1.37,2342.61,0.1413,0.0092,4,19,1717.37,2388.76,2499.68
SKU-19751,grocery,brand_c,budget,22,5,1,0,82,1.51,773.15,0.1436,0.0626,5,23,659.29,763.66,987.2
SKU-19752,grocery,brand_b,standard,15,2,0,0,67,2.69,1056.42,0.0537,0.0147,1,18,891.82,1105.62,1176.56
SKU-19753,electronics,brand_c,loyal,5,2,0,0,79,14.27,1634.73,0.1252,0.017,4,28,941.87,1663.33,1813.67
SKU-19754,electronics,brand_d,budget,5,2,0,0,106,23.55,970.95,0.1373,0.0335,4,18,672.8,1018.01,1143.96
SKU-19755,beauty,brand_a,budget,22,5,1,0,100,22.51,2087.23,0.0351,0.0491,8,21,1378.64,2187.14,2439.71
SKU-19756,home,brand_b,standard,16,0,0,0,98,10.44,2599.38,0.0952,0.011,5,22,2155.07,2511.13,2962.08
SKU-19757,fashion,brand_a,standard,18,2,0,0,164,7.15,2540.98,0.0476,0.0515,2,14,1948.55,2498.22,2959.37
SKU-19758,fashion,brand_d,standard,12,5,1,0,71,20.95,697.89,0.1197,0.0121,7,6,493.94,752.52,716.26
SKU-19759,electronics,brand_a,budget,3,5,1,0,80,9.8,2637.64,0.1344,0.0586,8,23,1712.07,2724.81,3149.84
SKU-19760,home,brand_c,standard,14,5,1,0,153,1.01,334.65,0.0952,0.0591,5,24,289.95,341.65,417.24
SKU-19761,electronics,brand_a,premium,19,6,1,0,164,5.24,2392.67,0.0573,0.0541,0,16,1316.94,2499.53,2804.45
SKU-19762,beauty,brand_b,standard,5,1,0,0,139,23.15,2755.39,0.018,0.0606,1,18,1932.59,2656.22,3159.98
SKU-19763,fashion,brand_d,standard,4,0,0,0,125,14.24,1177.19,0.0945,0.009,4,19,942.61,1150.45,1268.96
SKU-19764,fashion,brand_d,loyal,10,0,0,0,172,25.95,1265.09,0.1355,0.0231,6,17,885.0,1274.97,1299.49
SKU-19765,home,brand_a,premium,0,1,0,0,36,6.32,2426.87,0.1243,0.0749,6,17,1628.75,2508.14,3010.12
SKU-19766,electronics,brand_c,premium,2,2,0,1,139,7.73,1737.55,0.0568,0.0614,5,38,999.05,1865.79,2294.17
SKU-19767,grocery,brand_a,standard,18,6,1,0,97,17.13,2402.29,0.1291,0.0627,5,32,2112.34,2495.92,3244.7
SKU-19768,beauty,brand_c,standard,20,6,1,0,127,19.89,2008.7,0.0332,0.0784,9,24,1338.63,2130.46,2494.09
SKU-19769,grocery,brand_c,standard,8,0,0,0,23,16.67,1123.03,0.0463,0.0559,3,15,961.22,1201.23,1381.78
SKU-19770,home,brand_d,standard,1,1,0,0,112,6.52,1363.19,0.1131,0.0086,4,18,1138.77,1421.96,1501.5
SKU-19771,fashion,brand_d,budget,22,0,0,0,133,3.29,706.93,0.0511,0.0107,6,18,511.0,712.05,679.7
SKU-19772,electronics,brand_b,standard,21,6,1,0,74,12.35,325.62,0.049,0.0422,8,30,215.62,348.48,429.59
SKU-19773,home,brand_a,standard,10,0,0,0,17,17.69,469.48,0.0125,0.0401,3,28,402.46,481.45,625.88
SKU-19774,home,brand_b,standard,22,2,0,0,96,5.0,1925.54,0.1415,0.0256,1,18,1570.51,1978.95,2267.99
SKU-19775,fashion,brand_a,budget,14,1,0,0,31,12.97,2987.14,0.0166,0.0788,5,13,2181.98,3119.75,3572.78
SKU-19776,electronics,brand_a,budget,16,6,1,0,99,23.28,2131.0,0.0161,0.0523,6,20,1408.81,2144.12,2496.87
SKU-19777,fashion,brand_c,standard,17,4,0,0,103,15.8,1729.73,0.1322,0.055,5,12,1331.86,1705.76,2112.35
SKU-19778,electronics,brand_d,standard,6,4,0,0,149,4.51,3285.72,0.0801,0.0619,7,23,2043.77,3217.57,3593.21
SKU-19779,fashion,brand_c,standard,20,1,0,1,148,27.03,983.83,0.1023,0.0556,5,29,771.24,999.82,1299.77
SKU-19780,home,brand_c,premium,3,5,1,0,24,4.78,2686.32,0.0186,0.0588,7,16,1955.97,2741.28,3480.2
SKU-19781,grocery,brand_c,standard,4,6,1,0,95,13.39,2514.51,0.0155,0.0463,7,24,2195.98,2676.39,3271.61
SKU-19782,electronics,brand_d,budget,2,5,1,0,110,26.28,388.89,0.0203,0.0445,3,20,283.82,415.78,494.11
SKU-19783,electronics,brand_a,budget,4,3,0,0,158,3.58,2829.44,0.0947,0.0162,6,15,1868.38,2843.06,2788.51
SKU-19784,fashion,brand_c,standard,18,0,0,0,137,11.8,2589.23,0.0828,0.0562,3,22,1999.2,2691.13,3239.17
SKU-19785,electronics,brand_d,standard,21,4,0,1,170,18.2,780.1,0.0451,0.0388,5,26,506.4,801.18,957.6
SKU-19786,beauty,brand_a,standard,2,4,0,0,22,1.51,598.37,0.1298,0.0306,9,26,379.95,575.59,648.85
SKU-19787,electronics,brand_c,budget,7,1,0,0,175,19.69,2389.25,0.149,0.0439,2,16,1528.08,2459.23,2367.82
SKU-19788,grocery,brand_a,loyal,5,0,0,0,115,10.31,2312.52,0.1225,0.0472,3,23,1767.42,2364.49,2743.91
SKU-19789,grocery,brand_d,standard,15,4,0,1,94,3.58,2661.53,0.1134,0.0709,4,25,2186.92,2604.63,3386.02
SKU-19790,home,brand_c,budget,20,5,1,0,63,16.68,350.86,0.1385,0.0722,5,32,278.74,356.26,447.89
SKU-19791,grocery,brand_d,premium,1,1,0,0,111,7.22,2766.8,0.0946,0.0355,5,18,1872.4,2751.43,3014.72
SKU-19792,home,brand_b,standard,8,4,0,1,104,6.04,1112.6,0.106,0.0769,2,32,827.05,1166.53,1428.6
SKU-19793,grocery,brand_c,standard,16,6,1,1,110,24.16,1017.34,0.1232,0.0393,8,41,910.04,1011.74,1315.26
SKU-19794,fashion,brand_d,premium,21,4,0,0,128,11.82,1740.92,0.132,0.0432,4,15,1088.95,1745.83,1866.89
SKU-19795,grocery,brand_a,loyal,4,5,1,0,153,22.37,2544.12,0.0171,0.0738,5,23,2013.9,2618.84,3049.08
SKU-19796,electronics,brand_d,standard,12,5,1,0,143,24.26,1565.2,0.1396,0.0597,3,18,1051.92,1588.54,1838.37
SKU-19797,fashion,brand_c,standard,19,0,0,0,73,7.06,1079.24,0.1388,0.0332,5,20,813.15,1125.61,1295.23
SKU-19798,grocery,brand_c,standard,20,4,0,0,101,26.45,1206.91,0.0469,0.0559,6,29,947.62,1162.05,1445.48
SKU-19799,fashion,brand_c,standard,17,2,0,0,102,18.01,1618.07,0.1417,0.019,3,15,1133.73,1720.19,1637.53
SKU-19800,electronics,brand_d,premium,18,1,0,0,92,12.43,1659.78,0.0664,0.0736,4,23,954.36,1609.34,2092.14
SKU-19801,electronics,brand_a,premium,14,2,0,0,121,27.16,3672.27,0.0652,0.0732,4,17,2029.58,3733.67,4133.28
SKU-19802,electronics,brand_b,budget,0,1,0,0,136,2.53,3068.61,0.133,0.0677,1,29,2187.17,3261.64,3873.75
SKU-19803,fashion,brand_b,budget,3,3,0,0,77,10.88,749.23,0.0136,0.0413,8,13,611.63,797.64,894.49
SKU-19804,fashion,brand_d,premium,19,2,0,0,32,1.21,484.16,0.0699,0.0414,3,15,315.07,511.62,597.04
SKU-19805,home,brand_a,standard,6,5,1,0,168,25.22,1079.07,0.1359,0.0509,5,22,905.49,1039.76,1305.78
SKU-19806,grocery,brand_a,loyal,16,5,1,0,152,27.29,1697.15,0.0792,0.0684,8,20,1357.89,1724.64,2094.89
SKU-19807,electronics,brand_d,budget,1,6,1,0,78,21.84,939.62,0.0421,0.0134,4,24,643.71,919.7,1091.3
SKU-19808,grocery,brand_b,loyal,14,4,0,0,178,11.66,2456.57,0.0788,0.0534,6,21,1993.33,2637.82,2838.53
SKU-19809,home,brand_d,budget,7,4,0,1,107,23.92,1899.62,0.0635,0.0745,8,24,1666.91,1995.81,2594.55
SKU-19810,beauty,brand_a,budget,14,4,0,0,22,18.39,513.73,0.0924,0.0447,2,17,355.69,499.1,587.41
SKU-19811,beauty,brand_c,loyal,9,4,0,0,106,23.31,2281.03,0.0914,0.0562,2,20,1336.68,2310.54,2653.76
SKU-19812,grocery,brand_d,standard,18,3,0,0,115,15.48,2074.67,0.0279,0.0716,4,18,1685.29,2004.99,2606.49
SKU-19813,electronics,brand_d,standard,11,1,0,0,112,7.68,2872.28,0.0836,0.0126,3,20,1936.42,2787.87,3345.33
SKU-19814,home,brand_b,standard,18,5,1,0,59,24.66,2805.25,0.0229,0.0364,4,25,2109.04,2811.58,3419.82
SKU-19815,grocery,brand_c,standard,23,0,0,0,88,2.98,670.15,0.1138,0.0447,0,18,594.59,704.67,847.92
SKU-19816,beauty,brand_d,loyal,10,1,0,0,72,21.13,3040.26,0.0627,0.0298,2,10,1833.84,3024.28,3229.05
SKU-19817,electronics,brand_d,premium,17,0,0,0,12,18.73,1686.58,0.0196,0.0312,4,21,949.49,1662.38,2117.99
SKU-19818,home,brand_b,premium,11,2,0,0,104,5.16,1757.48,0.1438,0.028,2,18,1245.38,1834.54,2051.66
SKU-19819,beauty,brand_a,standard,9,0,0,0,18,8.85,383.49,0.0293,0.0265,4,20,274.74,395.52,514.18
SKU-19820,fashion,brand_b,budget,16,1,0,1,25,10.6,1423.74,0.0433,0.0427,4,28,1039.08,1510.08,1768.9
SKU-19821,home,brand_b,premium,20,5,1,0,132,25.58,738.6,0.0914,0.0088,5,20,486.48,789.85,777.66
SKU-19822,grocery,brand_c,budget,7,2,0,0,37,9.87,1111.68,0.0706,0.0662,2,20,985.49,1140.08,1397.82
SKU-19823,home,brand_c,budget,8,1,0,0,20,11.77,2253.64,0.119,0.0152,3,18,2022.48,2205.79,2672.37
SKU-19824,electronics,brand_b,standard,9,2,0,0,136,6.01,1914.64,0.1368,0.0506,6,22,1217.19,1965.6,2081.25
SKU-19825,home,brand_d,premium,8,4,0,0,38,14.76,698.16,0.1372,0.0425,3,18,508.29,718.44,844.46
SKU-19826,home,brand_a,standard,4,0,0,0,9,20.11,866.99,0.0186,0.058,3,16,711.8,906.29,1178.18
SKU-19827,fashion,brand_d,standard,1,0,0,0,65,8.49,1967.18,0.1359,0.0326,3,9,1558.17,2022.54,2325.19
SKU-19828,beauty,brand_c,loyal,6,6,1,1,139,24.36,2571.51,0.0627,0.0722,8,27,1715.26,2593.3,3371.29
SKU-19829,fashion,brand_d,standard,17,5,1,0,64,14.08,1839.68,0.0959,0.036,5,25,1315.7,1852.17,2142.17
SKU-19830,grocery,brand_c,budget,22,6,1,0,157,6.62,2207.35,0.0946,0.0214,5,20,1984.44,2171.07,2445.85
SKU-19831,beauty,brand_d,budget,4,4,0,0,69,8.39,1007.19,0.0649,0.069,5,19,742.36,1044.8,1287.32
SKU-19832,grocery,brand_a,standard,9,6,1,0,118,5.37,789.42,0.0666,0.0732,11,24,722.39,840.28,1088.54
SKU-19833,home,brand_a,premium,5,2,0,0,77,18.65,2263.64,0.0452,0.0757,4,15,1604.86,2284.79,2877.66
SKU-19834,electronics,brand_c,standard,20,1,0,0,119,26.99,2470.64,0.0638,0.07,3,18,1534.8,2392.75,3034.75
SKU-19835,beauty,brand_a,standard,8,5,1,0,28,26.88,2013.72,0.0226,0.0636,3,32,1260.1,2071.22,2476.0
SKU-19836,electronics,brand_a,standard,2,6,1,0,38,10.29,1700.51,0.021,0.015,1,21,1048.84,1643.87,1899.66
SKU-19837,home,brand_b,standard,19,4,0,1,19,19.01,632.36,0.1484,0.0329,7,28,470.45,628.84,817.49
SKU-19838,electronics,brand_b,budget,3,6,1,0,119,25.06,3475.12,0.0651,0.0773,2,10,2199.05,3697.9,4171.09
SKU-19839,home,brand_c,budget,20,5,1,0,133,14.28,1768.75,0.1114,0.0126,8,25,1433.73,1720.2,1911.02
SKU-19840,beauty,brand_c,budget,12,1,0,0,59,5.14,1997.89,0.0592,0.0415,5,12,1449.95,2152.32,2280.77
SKU-19841,fashion,brand_c,standard,13,4,0,0,33,26.36,2503.98,0.0883,0.0351,6,12,1806.0,2407.83,2813.12
SKU-19842,fashion,brand_d,budget,11,2,0,0,167,11.11,770.61,0.1308,0.0792,3,16,635.94,743.77,953.32
SKU-19843,electronics,brand_a,budget,22,0,0,0,159,8.3,810.93,0.0732,0.0674,2,23,548.01,857.74,995.75
SKU-19844,fashion,brand_d,standard,4,2,0,0,129,5.25,311.37,0.0357,0.0173,1,19,218.59,304.72,309.38
SKU-19845,fashion,brand_b,standard,10,3,0,0,29,26.47,2279.39,0.0518,0.0596,3,14,1776.52,2245.62,2919.31
SKU-19846,grocery,brand_c,standard,1,0,0,0,76,20.27,1845.86,0.1245,0.0167,5,19,1456.13,1949.58,1909.25
SKU-19847,grocery,brand_d,budget,14,3,0,0,100,7.77,2247.35,0.0588,0.0284,7,20,2124.46,2373.28,2750.79
SKU-19848,grocery,brand_b,budget,15,2,0,0,58,21.49,614.67,0.1186,0.0491,6,14,541.77,639.7,694.9
SKU-19849,electronics,brand_a,premium,22,5,1,1,162,22.48,3268.9,0.0138,0.0636,3,33,1710.94,3195.49,4154.14
SKU-19850,fashion,brand_d,standard,15,6,1,0,154,27.56,294.86,0.0391,0.0165,4,22,215.72,296.75,311.54
SKU-19851,home,brand_c,premium,12,1,0,0,65,7.03,356.56,0.1299,0.0644,6,26,246.66,366.24,459.39
SKU-19852,beauty,brand_a,standard,16,5,1,0,28,11.63,1544.52,0.0263,0.0383,3,25,1086.46,1578.71,2015.79
SKU-19853,beauty,brand_b,budget,11,1,0,0,152,2.19,2772.83,0.1213,0.0683,1,21,1834.13,2734.02,3020.16
SKU-19854,beauty,brand_d,premium,22,3,0,0,125,9.3,2683.35,0.0798,0.0697,3,12,1686.64,2803.09,3336.23
SKU-19855,home,brand_c,budget,0,0,0,0,37,7.5,1388.4,0.0657,0.0747,2,17,1254.66,1398.33,1815.66
SKU-19856,home,brand_d,standard,8,3,0,0,106,8.81,2081.0,0.09,0.0691,1,17,1750.9,2078.79,2689.61
SKU-19857,grocery,brand_c,standard,21,3,0,0,88,11.66,2266.16,0.1084,0.0613,4,19,2016.82,2435.41,2937.43
SKU-19858,fashion,brand_a,premium,15,3,0,1,37,19.2,989.96,0.1355,0.0427,4,37,585.65,964.16,1230.65
SKU-19859,grocery,brand_a,standard,4,0,0,0,37,17.58,1540.1,0.1079,0.0708,3,23,1309.43,1540.09,1935.74
SKU-19860,beauty,brand_d,premium,17,3,0,0,60,12.82,2656.53,0.0332,0.0345,2,17,1433.52,2828.57,2875.02
SKU-19861,electronics,brand_c,standard,10,4,0,1,154,11.52,3137.84,0.0504,0.0141,4,29,1968.73,3285.74,3453.26
SKU-19862,grocery,brand_c,premium,14,0,0,1,133,7.73,502.82,0.0635,0.052,6,21,347.51,524.69,576.18
SKU-19863,grocery,brand_c,budget,19,1,0,0,85,4.0,388.49,0.0638,0.0281,5,27,332.15,415.73,459.78
SKU-19864,beauty,brand_b,standard,17,2,0,0,69,17.84,2352.5,0.0818,0.0294,7,20,1538.34,2350.55,2574.11
